,Temporada alta,Diferencia en minutos,Atraso menor,Periodo día
52135,True,5.0,True,Tarde
52136,True,5.0,True,Tarde
52137,True,5.0,True,Tarde
52138,True,18.0,False,Tarde
52139,True,10.0,True,Tarde
52140,True,3.0,True,Noche
52141,True,6.0,True,Noche
52142,True,21.0,False,Noche
52143,True,18.0,False,Noche
52144,True,47.0,False,Noche
52145,True,9.0,True,Noche
52146,True,-5.0,False,Tarde
52147,True,76.0,False,Noche
52148,True,65.0,False,Noche
52149,True,44.0,False,Noche
52150,True,7.0,True,Noche
52151,True,0.0,False,Mañana
52152,True,9.0,True,Noche
52153,True,8.0,True,Noche
52154,True,6.0,True,Mañana
52155,True,-2.0,False,Noche
52156,True,9.0,True,Mañana
52157,True,-3.0,False,Noche
52158,True,3.0,True,Mañana
52159,True,-1.0,False,Noche
52160,True,18.0,False,Noche
52161,True,1.0,True,Tarde
52162,True,30.0,False,Noche
52163,True,48.0,False,Noche
52164,True,8.0,True,Noche
52165,True,-4.0,False,Noche
52166,True,25.0,False,Noche
52167,True,5.0,True,Noche
52168,True,11.0,True,Noche
52169,True,1.0,True,Noche
52170,True,112.0,False,Noche
52171,True,13.0,True,Noche
52172,True,0.0,False,Noche
52173,True,58.0,False,Noche
52174,True,2.0,True,Noche
52175,True,2.0,True,Noche
52176,True,5.0,True,Noche
52177,True,27.0,False,Noche
52178,True,-3.0,False,Noche
52179,True,5.0,True,Noche
52180,True,1.0,True,Mañana
52181,True,4.0,True,Mañana
52182,True,13.0,True,Mañana
52183,True,16.0,False,Mañana
52184,True,2.0,True,Mañana
52185,True,0.0,False,Mañana
52186,True,14.0,True,Mañana
52187,True,0.0,False,Mañana
52188,True,3.0,True,Mañana
52189,True,7.0,True,Mañana
52190,True,4.0,True,Mañana
52191,True,7.0,True,Mañana
52192,True,3.0,True,Mañana
52193,True,30.0,False,Mañana
52194,True,3.0,True,Mañana
52195,True,-2.0,False,Mañana
52196,True,3.0,True,Mañana
52197,True,10.0,True,Mañana
52198,True,-3.0,False,Mañana
52199,True,-1.0,False,Mañana
52200,True,3.0,True,Mañana
52201,True,0.0,False,Mañana
52202,True,16.0,False,Tarde
52203,True,4.0,True,Tarde
52204,True,16.0,False,Noche
52205,True,12.0,True,Tarde
52206,True,4.0,True,Noche
52207,True,3.0,True,Tarde
52208,True,15.0,False,Tarde
52209,True,7.0,True,Noche
52210,True,2.0,True,Tarde
52211,True,0.0,False,Tarde
52212,True,5.0,True,Noche
52213,True,7.0,True,Tarde
52214,True,15.0,False,Noche
52215,True,1.0,True,Noche
52216,True,36.0,False,Noche
52217,True,65.0,False,Noche
52218,True,-1.0,False,Noche
52219,True,25.0,False,Noche
52220,True,88.0,False,Noche
52221,True,7.0,True,Noche
52222,True,64.0,False,Noche
52223,True,2.0,True,Noche
52224,True,1.0,True,Noche
52225,True,24.0,False,Noche
52226,True,2.0,True,Noche
52227,True,101.0,False,Noche
52228,True,2.0,True,Noche
52229,True,1.0,True,Noche
52230,True,0.0,False,Noche
52231,True,1.0,True,Noche
52232,True,1.0,True,Noche
52233,True,1.0,True,Noche
52234,True,6.0,True,Noche
52235,True,74.0,False,Noche
52236,True,-3.0,False,Noche
52237,True,-2.0,False,Noche
52238,True,-1.0,False,Noche
52239,True,5.0,True,Noche
52240,True,2.0,True,Noche
52241,True,1.0,True,Noche
52242,True,27.0,False,Tarde
52243,True,30.0,False,Tarde
52244,True,3.0,True,Tarde
52245,True,5.0,True,Tarde
52246,True,13.0,True,Tarde
52247,True,6.0,True,Mañana
52248,True,12.0,True,Mañana
52249,True,6.0,True,Mañana
52250,True,2.0,True,Mañana
52251,True,4.0,True,Mañana
52252,True,5.0,True,Mañana
52253,True,-3.0,False,Mañana
52254,True,8.0,True,Mañana
52255,True,2.0,True,Mañana
52256,True,-1.0,False,Mañana
52257,True,7.0,True,Mañana
52258,True,0.0,False,Mañana
52259,True,8.0,True,Mañana
52260,True,4.0,True,Mañana
52261,True,-2.0,False,Mañana
52262,True,6.0,True,Mañana
52263,True,6.0,True,Mañana
52264,True,19.0,False,Mañana
52265,True,21.0,False,Mañana
52266,True,4.0,True,Mañana
52267,True,3.0,True,Mañana
52268,True,-1.0,False,Mañana
52269,True,7.0,True,Mañana
52270,True,11.0,True,Mañana
52271,True,5.0,True,Mañana
52272,True,12.0,True,Mañana
52273,True,4.0,True,Mañana
52274,True,4.0,True,Mañana
52275,True,2.0,True,Mañana
52276,True,7.0,True,Tarde
52277,True,4.0,True,Mañana
52278,True,-6.0,False,Mañana
52279,True,1.0,True,Mañana
52280,True,-1.0,False,Mañana
52281,True,6.0,True,Mañana
52282,True,18.0,False,Mañana
52283,True,3.0,True,Mañana
52284,True,-2.0,False,Mañana
52285,True,5.0,True,Mañana
52286,True,-1.0,False,Mañana
52287,True,-5.0,False,Mañana
52288,True,3.0,True,Mañana
52289,True,0.0,False,Mañana
52290,True,1.0,True,Mañana
52291,True,-1.0,False,Mañana
52292,True,22.0,False,Mañana
52293,True,27.0,False,Mañana
52294,True,44.0,False,Mañana
52295,True,1.0,True,Mañana
52296,True,10.0,True,Mañana
52297,True,1.0,True,Mañana
52298,True,0.0,False,Mañana
52299,True,-1.0,False,Mañana
52300,True,4.0,True,Mañana
52301,True,7.0,True,Mañana
52302,True,6.0,True,Mañana
52303,True,0.0,False,Mañana
52304,True,13.0,True,Mañana
52305,True,-3.0,False,Mañana
52306,True,2.0,True,Mañana
52307,True,-3.0,False,Mañana
52308,True,13.0,True,Mañana
52309,True,3.0,True,Mañana
52310,True,-3.0,False,Mañana
52311,True,5.0,True,Mañana
52312,True,4.0,True,Mañana
52313,True,10.0,True,Mañana
52314,True,3.0,True,Mañana
52315,True,56.0,False,Mañana
52316,True,5.0,True,Mañana
52317,True,0.0,False,Mañana
52318,True,17.0,False,Mañana
52319,True,-4.0,False,Mañana
52320,True,1.0,True,Mañana
52321,True,3.0,True,Mañana
52322,True,2.0,True,Mañana
52323,True,-2.0,False,Mañana
52324,True,5.0,True,Mañana
52325,True,2.0,True,Mañana
52326,True,8.0,True,Mañana
52327,True,17.0,False,Mañana
52328,True,-5.0,False,Mañana
52329,True,54.0,False,Mañana
52330,True,11.0,True,Mañana
52331,True,-2.0,False,Mañana
52332,True,-1.0,False,Mañana
52333,True,-1.0,False,Mañana
52334,True,-3.0,False,Mañana
52335,True,26.0,False,Mañana
52336,True,5.0,True,Mañana
52337,True,-2.0,False,Mañana
52338,True,12.0,True,Mañana
52339,True,5.0,True,Mañana
52340,True,-1.0,False,Mañana
52341,True,11.0,True,Noche
52342,True,0.0,False,Noche
52343,True,-1.0,False,Noche
52344,True,15.0,False,Tarde
52345,True,-2.0,False,Mañana
52346,True,0.0,False,Tarde
52347,True,7.0,True,Mañana
52348,True,-1.0,False,Tarde
52349,True,2.0,True,Mañana
52350,True,7.0,True,Tarde
52351,True,-6.0,False,Mañana
52352,True,1.0,True,Tarde
52353,True,-4.0,False,Mañana
52354,True,35.0,False,Tarde
52355,True,1.0,True,Tarde
52356,True,5.0,True,Tarde
52357,True,2.0,True,Tarde
52358,True,17.0,False,Tarde
52359,True,52.0,False,Tarde
52360,True,8.0,True,Tarde
52361,True,20.0,False,Tarde
52362,True,3.0,True,Tarde
52363,True,5.0,True,Tarde
52364,True,14.0,True,Tarde
52365,True,23.0,False,Tarde
52366,True,1.0,True,Tarde
52367,True,5.0,True,Tarde
52368,True,7.0,True,Tarde
52369,True,0.0,False,Tarde
52370,True,8.0,True,Tarde
52371,True,-1.0,False,Tarde
52372,True,9.0,True,Tarde
52373,True,32.0,False,Tarde
52374,True,2.0,True,Tarde
52375,True,4.0,True,Tarde
52376,True,11.0,True,Tarde
52377,True,7.0,True,Tarde
52378,True,32.0,False,Tarde
52379,True,0.0,False,Tarde
52380,True,2.0,True,Tarde
52381,True,-5.0,False,Tarde
52382,True,5.0,True,Tarde
52383,True,17.0,False,Tarde
52384,True,4.0,True,Tarde
52385,True,67.0,False,Tarde
52386,True,-6.0,False,Tarde
52387,True,5.0,True,Tarde
52388,True,3.0,True,Tarde
52389,True,-5.0,False,Tarde
52390,True,18.0,False,Tarde
52391,True,91.0,False,Tarde
52392,True,115.0,False,Tarde
52393,True,1.0,True,Tarde
52394,True,67.0,False,Tarde
52395,True,2.0,True,Tarde
52396,True,6.0,True,Tarde
52397,True,-3.0,False,Tarde
52398,True,-1.0,False,Tarde
52399,True,-2.0,False,Tarde
52400,True,17.0,False,Tarde
52401,True,2.0,True,Tarde
52402,True,83.0,False,Tarde
52403,True,10.0,True,Tarde
52404,True,0.0,False,Tarde
52405,True,38.0,False,Tarde
52406,True,6.0,True,Tarde
52407,True,-3.0,False,Tarde
52408,True,-1.0,False,Tarde
52409,True,28.0,False,Tarde
52410,True,-2.0,False,Tarde
52411,True,3.0,True,Tarde
52412,True,12.0,True,Tarde
52413,True,19.0,False,Tarde
52414,True,2.0,True,Tarde
52415,True,6.0,True,Tarde
52416,True,4.0,True,Tarde
52417,True,-4.0,False,Tarde
52418,True,8.0,True,Tarde
52419,True,4.0,True,Tarde
52420,True,13.0,True,Noche
52421,True,2.0,True,Noche
52422,True,-6.0,False,Noche
52423,True,10.0,True,Noche
52424,True,0.0,False,Noche
52425,True,2.0,True,Noche
52426,True,19.0,False,Noche
52427,True,-2.0,False,Noche
52428,True,0.0,False,Noche
52429,True,0.0,False,Noche
52430,True,-3.0,False,Noche
52431,True,2.0,True,Noche
52432,True,-4.0,False,Noche
52433,True,5.0,True,Mañana
52434,True,0.0,False,Mañana
52435,True,4.0,True,Mañana
52436,True,9.0,True,Mañana
52437,True,1.0,True,Mañana
52438,True,0.0,False,Mañana
52439,True,-1.0,False,Mañana
52440,True,17.0,False,Mañana
52441,True,6.0,True,Mañana
52442,True,4.0,True,Mañana
52443,True,-2.0,False,Mañana
52444,True,4.0,True,Mañana
52445,True,3.0,True,Mañana
52446,True,5.0,True,Mañana
52447,True,-1.0,False,Mañana
52448,True,8.0,True,Mañana
52449,True,-1.0,False,Mañana
52450,True,-1.0,False,Mañana
52451,True,-2.0,False,Mañana
52452,True,9.0,True,Mañana
52453,True,0.0,False,Mañana
52454,True,2.0,True,Mañana
52455,True,21.0,False,Mañana
52456,True,1.0,True,Mañana
52457,True,1.0,True,Mañana
52458,True,11.0,True,Mañana
52459,True,5.0,True,Mañana
52460,True,0.0,False,Mañana
52461,True,4.0,True,Mañana
52462,True,-1.0,False,Mañana
52463,True,6.0,True,Mañana
52464,True,6.0,True,Mañana
52465,True,1.0,True,Mañana
52466,True,0.0,False,Mañana
52467,True,4.0,True,Mañana
52468,True,8.0,True,Mañana
52469,True,54.0,False,Mañana
52470,True,9.0,True,Mañana
52471,True,-1.0,False,Mañana
52472,True,10.0,True,Mañana
52473,True,9.0,True,Mañana
52474,True,42.0,False,Mañana
52475,True,10.0,True,Mañana
52476,True,-7.0,False,Mañana
52477,True,11.0,True,Mañana
52478,True,1.0,True,Mañana
52479,True,7.0,True,Mañana
52480,True,22.0,False,Mañana
52481,True,6.0,True,Mañana
52482,True,14.0,True,Mañana
52483,True,7.0,True,Mañana
52484,True,4.0,True,Mañana
52485,True,1.0,True,Mañana
52486,True,1.0,True,Mañana
52487,True,7.0,True,Mañana
52488,True,0.0,False,Mañana
52489,True,-6.0,False,Mañana
52490,True,11.0,True,Mañana
52491,True,17.0,False,Mañana
52492,True,0.0,False,Mañana
52493,True,0.0,False,Mañana
52494,True,7.0,True,Mañana
52495,True,-4.0,False,Mañana
52496,True,13.0,True,Mañana
52497,True,9.0,True,Mañana
52498,True,12.0,True,Mañana
52499,True,1.0,True,Mañana
52500,True,-2.0,False,Mañana
52501,True,-5.0,False,Mañana
52502,True,4.0,True,Mañana
52503,True,4.0,True,Mañana
52504,True,6.0,True,Mañana
52505,True,-4.0,False,Mañana
52506,True,4.0,True,Mañana
52507,True,-1.0,False,Mañana
52508,True,4.0,True,Mañana
52509,True,-1.0,False,Mañana
52510,True,-2.0,False,Mañana
52511,True,39.0,False,Tarde
52512,True,105.0,False,Tarde
52513,True,-1.0,False,Tarde
52514,True,1.0,True,Tarde
52515,True,14.0,True,Tarde
52516,True,28.0,False,Tarde
52517,True,5.0,True,Tarde
52518,True,2.0,True,Tarde
52519,True,-4.0,False,Tarde
52520,True,8.0,True,Tarde
52521,True,0.0,False,Tarde
52522,True,21.0,False,Tarde
52523,True,-2.0,False,Tarde
52524,True,4.0,True,Tarde
52525,True,2.0,True,Tarde
52526,True,-2.0,False,Tarde
52527,True,7.0,True,Tarde
52528,True,10.0,True,Mañana
52529,True,5.0,True,Tarde
52530,True,-1.0,False,Tarde
52531,True,12.0,True,Tarde
52532,True,3.0,True,Tarde
52533,True,1.0,True,Tarde
52534,True,0.0,False,Tarde
52535,True,7.0,True,Tarde
52536,True,4.0,True,Tarde
52537,True,2.0,True,Tarde
52538,True,6.0,True,Tarde
52539,True,17.0,False,Tarde
52540,True,12.0,True,Tarde
52541,True,-2.0,False,Tarde
52542,True,1.0,True,Tarde
52543,True,3.0,True,Tarde
52544,True,3.0,True,Tarde
52545,True,-2.0,False,Tarde
52546,True,0.0,False,Tarde
52547,True,0.0,False,Tarde
52548,True,1.0,True,Tarde
52549,True,1.0,True,Tarde
52550,True,10.0,True,Tarde
52551,True,1.0,True,Tarde
52552,True,3.0,True,Tarde
52553,True,1.0,True,Tarde
52554,True,0.0,False,Tarde
52555,True,2.0,True,Tarde
52556,True,3.0,True,Tarde
52557,True,4.0,True,Tarde
52558,True,2.0,True,Tarde
52559,True,2.0,True,Tarde
52560,True,-3.0,False,Tarde
52561,True,5.0,True,Tarde
52562,True,16.0,False,Tarde
52563,True,0.0,False,Tarde
52564,True,8.0,True,Tarde
52565,True,-3.0,False,Tarde
52566,True,8.0,True,Tarde
52567,True,15.0,False,Tarde
52568,True,6.0,True,Tarde
52569,True,9.0,True,Tarde
52570,True,19.0,False,Tarde
52571,True,6.0,True,Tarde
52572,True,0.0,False,Tarde
52573,True,-7.0,False,Tarde
52574,True,56.0,False,Tarde
52575,True,-2.0,False,Tarde
52576,True,4.0,True,Tarde
52577,True,9.0,True,Tarde
52578,True,16.0,False,Tarde
52579,True,-5.0,False,Tarde
52580,True,40.0,False,Tarde
52581,True,10.0,True,Mañana
52582,True,4.0,True,Mañana
52583,True,17.0,False,Mañana
52584,True,2.0,True,Mañana
52585,True,5.0,True,Mañana
52586,True,10.0,True,Mañana
52587,True,2.0,True,Mañana
52588,True,2.0,True,Mañana
52589,True,13.0,True,Mañana
52590,True,13.0,True,Mañana
52591,True,4.0,True,Mañana
52592,True,45.0,False,Mañana
52593,True,-1.0,False,Mañana
52594,True,8.0,True,Mañana
52595,True,45.0,False,Mañana
52596,True,15.0,False,Mañana
52597,True,2.0,True,Mañana
52598,True,14.0,True,Mañana
52599,True,0.0,False,Mañana
52600,True,4.0,True,Mañana
52601,True,5.0,True,Mañana
52602,True,3.0,True,Mañana
52603,True,18.0,False,Mañana
52604,True,3.0,True,Mañana
52605,True,4.0,True,Mañana
52606,True,1.0,True,Mañana
52607,True,4.0,True,Mañana
52608,True,-2.0,False,Mañana
52609,True,4.0,True,Mañana
52610,True,11.0,True,Mañana
52611,True,19.0,False,Mañana
52612,True,5.0,True,Mañana
52613,True,7.0,True,Mañana
52614,True,2.0,True,Mañana
52615,True,7.0,True,Mañana
52616,True,6.0,True,Mañana
52617,True,9.0,True,Mañana
52618,True,3.0,True,Mañana
52619,True,3.0,True,Mañana
52620,True,36.0,False,Mañana
52621,True,11.0,True,Mañana
52622,True,1.0,True,Mañana
52623,True,-1.0,False,Mañana
52624,True,7.0,True,Mañana
52625,True,-1.0,False,Mañana
52626,True,7.0,True,Mañana
52627,True,11.0,True,Mañana
52628,True,3.0,True,Mañana
52629,True,5.0,True,Mañana
52630,True,2.0,True,Mañana
52631,True,15.0,False,Mañana
52632,True,2.0,True,Mañana
52633,True,13.0,True,Mañana
52634,True,7.0,True,Mañana
52635,True,12.0,True,Tarde
52636,True,11.0,True,Mañana
52637,True,28.0,False,Mañana
52638,True,-2.0,False,Mañana
52639,True,23.0,False,Mañana
52640,True,13.0,True,Mañana
52641,True,2.0,True,Tarde
52642,True,6.0,True,Mañana
52643,True,4.0,True,Mañana
52644,True,12.0,True,Mañana
52645,True,3.0,True,Mañana
52646,True,18.0,False,Mañana
52647,True,16.0,False,Mañana
52648,True,3.0,True,Tarde
52649,True,10.0,True,Mañana
52650,True,4.0,True,Mañana
52651,True,1.0,True,Mañana
52652,True,-4.0,False,Mañana
52653,True,19.0,False,Mañana
52654,True,8.0,True,Mañana
52655,True,15.0,False,Tarde
52656,True,7.0,True,Mañana
52657,True,4.0,True,Mañana
52658,True,1.0,True,Mañana
52659,True,-3.0,False,Mañana
52660,True,5.0,True,Mañana
52661,True,12.0,True,Mañana
52662,True,6.0,True,Tarde
52663,True,11.0,True,Mañana
52664,True,-1.0,False,Tarde
52665,True,1.0,True,Mañana
52666,True,20.0,False,Tarde
52667,True,3.0,True,Tarde
52668,True,44.0,False,Tarde
52669,True,0.0,False,Mañana
52670,True,9.0,True,Tarde
52671,True,-4.0,False,Tarde
52672,True,6.0,True,Tarde
52673,True,6.0,True,Tarde
52674,True,5.0,True,Tarde
52675,True,54.0,False,Tarde
52676,True,1.0,True,Tarde
52677,True,2.0,True,Tarde
52678,True,5.0,True,Tarde
52679,True,6.0,True,Tarde
52680,True,1.0,True,Tarde
52681,True,4.0,True,Tarde
52682,True,5.0,True,Tarde
52683,True,61.0,False,Tarde
52684,True,1.0,True,Tarde
52685,True,15.0,False,Tarde
52686,True,19.0,False,Tarde
52687,True,4.0,True,Tarde
52688,True,5.0,True,Tarde
52689,True,16.0,False,Tarde
52690,True,13.0,True,Tarde
52691,True,2.0,True,Tarde
52692,True,24.0,False,Tarde
52693,True,10.0,True,Tarde
52694,True,6.0,True,Tarde
52695,True,19.0,False,Tarde
52696,True,3.0,True,Tarde
52697,True,12.0,True,Tarde
52698,True,1.0,True,Tarde
52699,True,11.0,True,Tarde
52700,True,-4.0,False,Tarde
52701,True,86.0,False,Noche
52702,True,2.0,True,Tarde
52703,True,3.0,True,Noche
52704,True,2.0,True,Mañana
52705,True,12.0,True,Noche
52706,True,29.0,False,Mañana
52707,True,7.0,True,Tarde
52708,True,-2.0,False,Tarde
52709,True,12.0,True,Mañana
52710,True,12.0,True,Noche
52711,True,17.0,False,Noche
52712,True,23.0,False,Noche
52713,True,39.0,False,Noche
52714,True,22.0,False,Noche
52715,True,-2.0,False,Noche
52716,True,13.0,True,Noche
52717,True,6.0,True,Noche
52718,True,5.0,True,Noche
52719,True,1.0,True,Noche
52720,True,9.0,True,Tarde
52721,True,-1.0,False,Noche
52722,True,55.0,False,Noche
52723,True,7.0,True,Noche
52724,True,15.0,False,Noche
52725,True,6.0,True,Tarde
52726,True,46.0,False,Noche
52727,True,18.0,False,Noche
52728,True,14.0,True,Noche
52729,True,23.0,False,Noche
52730,True,0.0,False,Noche
52731,True,27.0,False,Noche
52732,True,6.0,True,Noche
52733,True,42.0,False,Noche
52734,True,2.0,True,Noche
52735,True,6.0,True,Noche
52736,True,20.0,False,Noche
52737,True,35.0,False,Noche
52738,True,9.0,True,Noche
52739,True,24.0,False,Noche
52740,True,5.0,True,Mañana
52741,True,10.0,True,Noche
52742,True,5.0,True,Noche
52743,True,-3.0,False,Noche
52744,True,46.0,False,Noche
52745,True,22.0,False,Noche
52746,True,159.0,False,Noche
52747,True,3.0,True,Tarde
52748,True,3.0,True,Tarde
52749,True,4.0,True,Noche
52750,True,15.0,False,Noche
52751,True,27.0,False,Noche
52752,True,19.0,False,Tarde
52753,True,3.0,True,Noche
52754,True,3.0,True,Noche
52755,True,26.0,False,Noche
52756,True,13.0,True,Tarde
52757,True,0.0,False,Noche
52758,True,4.0,True,Noche
52759,True,11.0,True,Noche
52760,True,7.0,True,Tarde
52761,True,4.0,True,Mañana
52762,True,7.0,True,Mañana
52763,True,5.0,True,Mañana
52764,True,4.0,True,Mañana
52765,True,9.0,True,Mañana
52766,True,10.0,True,Mañana
52767,True,3.0,True,Mañana
52768,True,0.0,False,Mañana
52769,True,5.0,True,Mañana
52770,True,0.0,False,Mañana
52771,True,1.0,True,Mañana
52772,True,8.0,True,Mañana
52773,True,9.0,True,Mañana
52774,True,2.0,True,Mañana
52775,True,3.0,True,Mañana
52776,True,2.0,True,Mañana
52777,True,-6.0,False,Mañana
52778,True,3.0,True,Mañana
52779,True,13.0,True,Mañana
52780,True,3.0,True,Mañana
52781,True,4.0,True,Mañana
52782,True,-2.0,False,Mañana
52783,True,5.0,True,Mañana
52784,True,17.0,False,Mañana
52785,True,-3.0,False,Mañana
52786,True,0.0,False,Mañana
52787,True,13.0,True,Mañana
52788,True,3.0,True,Mañana
52789,True,-5.0,False,Mañana
52790,True,-1.0,False,Mañana
52791,True,-1.0,False,Mañana
52792,True,-1.0,False,Mañana
52793,True,-1.0,False,Mañana
52794,True,10.0,True,Mañana
52795,True,3.0,True,Mañana
52796,True,1.0,True,Mañana
52797,True,10.0,True,Mañana
52798,True,3.0,True,Mañana
52799,True,1.0,True,Mañana
52800,True,27.0,False,Mañana
52801,True,1.0,True,Mañana
52802,True,4.0,True,Mañana
52803,True,1.0,True,Mañana
52804,True,7.0,True,Mañana
52805,True,45.0,False,Mañana
52806,True,38.0,False,Mañana
52807,True,3.0,True,Mañana
52808,True,2.0,True,Mañana
52809,True,-1.0,False,Mañana
52810,True,40.0,False,Mañana
52811,True,16.0,False,Mañana
52812,True,24.0,False,Mañana
52813,True,11.0,True,Mañana
52814,True,3.0,True,Mañana
52815,True,0.0,False,Mañana
52816,True,37.0,False,Mañana
52817,True,53.0,False,Mañana
52818,True,12.0,True,Mañana
52819,True,4.0,True,Mañana
52820,True,8.0,True,Tarde
52821,True,18.0,False,Tarde
52822,True,108.0,False,Tarde
52823,True,1.0,True,Mañana
52824,True,-2.0,False,Mañana
52825,True,-3.0,False,Tarde
52826,True,14.0,True,Mañana
52827,True,9.0,True,Tarde
52828,True,6.0,True,Mañana
52829,True,-1.0,False,Mañana
52830,True,12.0,True,Tarde
52831,True,23.0,False,Mañana
52832,True,2.0,True,Tarde
52833,True,12.0,True,Mañana
52834,True,1.0,True,Mañana
52835,True,10.0,True,Tarde
52836,True,16.0,False,Mañana
52837,True,67.0,False,Tarde
52838,True,9.0,True,Mañana
52839,True,12.0,True,Tarde
52840,True,13.0,True,Tarde
52841,True,3.0,True,Tarde
52842,True,0.0,False,Tarde
52843,True,2.0,True,Tarde
52844,True,3.0,True,Tarde
52845,True,5.0,True,Tarde
52846,True,6.0,True,Tarde
52847,True,6.0,True,Tarde
52848,True,11.0,True,Tarde
52849,True,11.0,True,Tarde
52850,True,1.0,True,Tarde
52851,True,-5.0,False,Tarde
52852,True,7.0,True,Tarde
52853,True,3.0,True,Tarde
52854,True,25.0,False,Tarde
52855,True,-4.0,False,Tarde
52856,True,3.0,True,Tarde
52857,True,-2.0,False,Mañana
52858,True,16.0,False,Tarde
52859,True,-2.0,False,Tarde
52860,True,6.0,True,Tarde
52861,True,9.0,True,Mañana
52862,True,0.0,False,Tarde
52863,True,-1.0,False,Tarde
52864,True,1.0,True,Tarde
52865,True,61.0,False,Tarde
52866,True,-2.0,False,Tarde
52867,True,0.0,False,Mañana
52868,True,-2.0,False,Tarde
52869,True,-2.0,False,Tarde
52870,True,18.0,False,Tarde
52871,True,10.0,True,Tarde
52872,True,61.0,False,Tarde
52873,True,5.0,True,Tarde
52874,True,1.0,True,Mañana
52875,True,32.0,False,Tarde
52876,True,3.0,True,Tarde
52877,True,14.0,True,Tarde
52878,True,-3.0,False,Tarde
52879,True,3.0,True,Tarde
52880,True,0.0,False,Tarde
52881,True,9.0,True,Mañana
52882,True,5.0,True,Tarde
52883,True,-2.0,False,Tarde
52884,True,-2.0,False,Tarde
52885,True,2.0,True,Tarde
52886,True,1.0,True,Tarde
52887,True,50.0,False,Tarde
52888,True,2.0,True,Tarde
52889,True,58.0,False,Tarde
52890,True,6.0,True,Tarde
52891,True,11.0,True,Tarde
52892,True,-2.0,False,Tarde
52893,True,9.0,True,Tarde
52894,True,-3.0,False,Tarde
52895,True,7.0,True,Tarde
52896,True,-2.0,False,Tarde
52897,True,10.0,True,Tarde
52898,True,11.0,True,Tarde
52899,True,6.0,True,Tarde
52900,True,9.0,True,Tarde
52901,True,5.0,True,Tarde
52902,True,37.0,False,Tarde
52903,True,26.0,False,Tarde
52904,True,16.0,False,Tarde
52905,True,4.0,True,Tarde
52906,True,12.0,True,Tarde
52907,True,2.0,True,Tarde
52908,True,26.0,False,Noche
52909,True,7.0,True,Tarde
52910,True,13.0,True,Tarde
52911,True,2.0,True,Tarde
52912,True,26.0,False,Noche
52913,True,22.0,False,Tarde
52914,True,6.0,True,Tarde
52915,True,2.0,True,Tarde
52916,True,6.0,True,Tarde
52917,True,10.0,True,Tarde
52918,True,100.0,False,Noche
52919,True,1.0,True,Tarde
52920,True,10.0,True,Tarde
52921,True,22.0,False,Tarde
52922,True,5.0,True,Tarde
52923,True,10.0,True,Tarde
52924,True,-1.0,False,Tarde
52925,True,-1.0,False,Tarde
52926,True,7.0,True,Noche
52927,True,9.0,True,Noche
52928,True,2.0,True,Noche
52929,True,-3.0,False,Noche
52930,True,43.0,False,Noche
52931,True,22.0,False,Noche
52932,True,8.0,True,Noche
52933,True,3.0,True,Noche
52934,True,13.0,True,Noche
52935,True,-5.0,False,Noche
52936,True,9.0,True,Noche
52937,True,-3.0,False,Noche
52938,True,3.0,True,Noche
52939,True,17.0,False,Noche
52940,True,66.0,False,Noche
52941,True,0.0,False,Noche
52942,True,84.0,False,Noche
52943,True,24.0,False,Noche
52944,True,-1.0,False,Noche
52945,True,3.0,True,Noche
52946,True,14.0,True,Noche
52947,True,32.0,False,Noche
52948,True,3.0,True,Noche
52949,True,6.0,True,Noche
52950,True,14.0,True,Noche
52951,True,5.0,True,Noche
52952,True,8.0,True,Noche
52953,True,28.0,False,Noche
52954,True,15.0,False,Noche
52955,True,-3.0,False,Noche
52956,True,7.0,True,Noche
52957,True,3.0,True,Noche
52958,True,3.0,True,Noche
52959,True,8.0,True,Noche
52960,True,11.0,True,Mañana
52961,True,2.0,True,Mañana
52962,True,17.0,False,Mañana
52963,True,10.0,True,Mañana
52964,True,2.0,True,Mañana
52965,True,7.0,True,Mañana
52966,True,5.0,True,Mañana
52967,True,9.0,True,Mañana
52968,True,12.0,True,Mañana
52969,True,7.0,True,Mañana
52970,True,-2.0,False,Mañana
52971,True,7.0,True,Mañana
52972,True,4.0,True,Mañana
52973,True,2.0,True,Mañana
52974,True,-2.0,False,Mañana
52975,True,-4.0,False,Mañana
52976,True,13.0,True,Mañana
52977,True,0.0,False,Mañana
52978,True,4.0,True,Mañana
52979,True,2.0,True,Mañana
52980,True,4.0,True,Mañana
52981,True,3.0,True,Mañana
52982,True,0.0,False,Mañana
52983,True,7.0,True,Mañana
52984,True,7.0,True,Mañana
52985,True,11.0,True,Mañana
52986,True,1.0,True,Mañana
52987,True,23.0,False,Mañana
52988,True,-3.0,False,Mañana
52989,True,-3.0,False,Mañana
52990,True,10.0,True,Tarde
52991,True,3.0,True,Tarde
52992,True,15.0,False,Tarde
52993,True,11.0,True,Mañana
52994,True,0.0,False,Mañana
52995,True,5.0,True,Mañana
52996,True,13.0,True,Mañana
52997,True,40.0,False,Tarde
52998,True,4.0,True,Mañana
52999,True,5.0,True,Tarde
53000,True,31.0,False,Mañana
53001,True,-4.0,False,Mañana
53002,True,5.0,True,Mañana
53003,True,12.0,True,Tarde
53004,True,5.0,True,Mañana
53005,True,17.0,False,Tarde
53006,True,1.0,True,Mañana
53007,True,3.0,True,Mañana
53008,True,-1.0,False,Mañana
